Title,Description,Keywords,Reward,CreationTime,MaxAssignments,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.feedback,Answer.q_question-3D-0,Answer.q_question-3D-1,Answer.q_question-3D-2,Answer.q_question-3D-3,Answer.q_question-3D-4,Answer.q_question-3D-5,Answer.q_question-3D-6,Answer.q_question-stacked-1,Answer.q_question-stacked-2,Answer.q_question-stacked-3,Answer.q_question-stacked-4,Answer.q_question-stacked-5,Answer.q_question-stacked-6,Answer.tm,Approve,Reject
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,49,Approved,Tue Nov 14 16:09:21 PST 2023,Tue Nov 14 16:14:38 PST 2023,Wed Nov 15 16:14:38 PST 2023,Wed Nov 15 16:15:09 PST 2023,,,317,100% (1/1),100% (1/1),100% (1/1),good,elephant,A,two,three,B,none,two,B,two,one,B,two,three,205.45,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,50,Approved,Tue Nov 14 17:18:54 PST 2023,Tue Nov 14 17:20:58 PST 2023,Wed Nov 15 17:20:58 PST 2023,Wed Nov 15 17:21:09 PST 2023,,,124,100% (35/35),100% (1/1),100% (1/1),very good,x,A,one,one,B,one,two,A,one,one,A,one,two,101.908,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,51,Approved,Tue Nov 14 14:33:18 PST 2023,Tue Nov 14 14:55:58 PST 2023,Wed Nov 15 14:55:58 PST 2023,Wed Nov 15 14:56:09 PST 2023,,,1360,100% (4/4),100% (1/1),100% (1/1),{},elephant,B,two,one,B,three,one,A,one,two,B,one,three,713.927,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,52,Approved,Tue Nov 14 15:00:34 PST 2023,Tue Nov 14 15:08:12 PST 2023,Wed Nov 15 15:08:12 PST 2023,Wed Nov 15 15:09:09 PST 2023,,,458,100% (1/1),100% (1/1),100% (1/1),{},elephant,B,two,two,A,one,one,A,one,two,B,one,three,452.844,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,53,Approved,Tue Nov 14 18:08:58 PST 2023,Tue Nov 14 18:37:24 PST 2023,Wed Nov 15 18:37:24 PST 2023,Wed Nov 15 18:38:09 PST 2023,,,1706,100% (764/764),100% (1/1),100% (1/1),{},x,B,two,two,A,one,one,A,none,two,B,one,three,712.715,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,54,Approved,Tue Nov 14 19:25:20 PST 2023,Tue Nov 14 19:37:40 PST 2023,Wed Nov 15 19:37:40 PST 2023,Wed Nov 15 19:38:09 PST 2023,,,740,100% (1/1),100% (1/1),100% (1/1),good,y,A,two,one,B,two,three,A,one,two,B,two,three,337.824,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,55,Approved,Tue Nov 14 18:57:00 PST 2023,Tue Nov 14 19:12:26 PST 2023,Wed Nov 15 19:12:26 PST 2023,Wed Nov 15 19:13:09 PST 2023,,,926,100% (1961/1961),100% (1/1),100% (1/1),{},rectangle,A,two,two,A,one,three,B,two,two,B,two,three,589.724,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,56,Approved,Tue Nov 14 20:11:14 PST 2023,Tue Nov 14 21:07:22 PST 2023,Wed Nov 15 21:07:22 PST 2023,Wed Nov 15 21:08:09 PST 2023,,,3368,100% (3272/3272),100% (851/851),100% (774/774),had a great time.,elephant,B,two,two,A,two,one,A,one,two,B,one,three,822.602,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,57,Approved,Tue Nov 14 15:12:05 PST 2023,Tue Nov 14 15:23:40 PST 2023,Wed Nov 15 15:23:40 PST 2023,Wed Nov 15 15:24:09 PST 2023,,,695,100% (8/8),100% (1/1),100% (1/1),{},elephant,C,two,two,A,one,one,A,one,one,B,three,one,560.649,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,58,Approved,Tue Nov 14 18:38:17 PST 2023,Tue Nov 14 19:04:49 PST 2023,Wed Nov 15 19:04:49 PST 2023,Wed Nov 15 19:05:09 PST 2023,,,1592,100% (1219/1219),100% (1/1),100% (1/1),{},elephant,B,one,two,A,one,one,A,one,two,B,one,three,1291.381,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,59,Approved,Tue Nov 14 18:13:52 PST 2023,Tue Nov 14 19:11:15 PST 2023,Wed Nov 15 19:11:15 PST 2023,Wed Nov 15 19:12:09 PST 2023,,,3443,100% (1/1),100% (1/1),100% (1/1),{},Yaxis,A,two,two,A,one,one,A,one,two,B,one,one,517.079,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,60,Approved,Tue Nov 14 14:38:22 PST 2023,Tue Nov 14 14:45:33 PST 2023,Wed Nov 15 14:45:33 PST 2023,Wed Nov 15 14:46:09 PST 2023,,,431,100% (3/3),100% (1/1),100% (1/1),{},elephant,A,two,two,A,one,one,A,one,two,B,one,three,385.313,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,61,Approved,Tue Nov 14 15:24:56 PST 2023,Tue Nov 14 15:44:21 PST 2023,Wed Nov 15 15:44:21 PST 2023,Wed Nov 15 15:45:09 PST 2023,,,1165,100% (1/1),100% (1/1),100% (1/1),GOOD,CUBE AXIS,B,two,one,A,one,three,A,one,two,B,one,three,500.758,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,62,Approved,Tue Nov 14 15:10:46 PST 2023,Tue Nov 14 15:18:49 PST 2023,Wed Nov 15 15:18:49 PST 2023,Wed Nov 15 15:19:09 PST 2023,,,483,100% (1/1),100% (1/1),100% (1/1),{},a,A,two,two,none,two,one,A,one,one,B,one,three,389.779,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,63,Approved,Tue Nov 14 14:57:57 PST 2023,Tue Nov 14 15:04:33 PST 2023,Wed Nov 15 15:04:33 PST 2023,Wed Nov 15 15:05:09 PST 2023,,,396,100% (1/1),100% (1/1),100% (1/1),GOOD,"Their is no option to hide the name of an axis. Instead set the xAxis.name and/or yAxis.name to a null value, or unset the property",B,two,two,B,two,three,B,two,two,A,one,two,276.75,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,64,Approved,Tue Nov 14 14:33:07 PST 2023,Tue Nov 14 14:40:06 PST 2023,Wed Nov 15 14:40:06 PST 2023,Wed Nov 15 14:40:09 PST 2023,,,419,100% (23/23),100% (1/1),100% (1/1),{},elephant,B,one,two,A,one,one,A,one,two,B,one,one,415.329,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,65,Approved,Tue Nov 14 16:32:20 PST 2023,Tue Nov 14 16:41:18 PST 2023,Wed Nov 15 16:41:18 PST 2023,Wed Nov 15 16:42:09 PST 2023,,,538,100% (1/1),100% (1/1),100% (1/1),GOOD SURVEY,ELEPHANT,B,two,two,A,one,one,A,one,two,B,one,three,169.362,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,66,Approved,Tue Nov 14 14:33:07 PST 2023,Tue Nov 14 15:15:38 PST 2023,Wed Nov 15 15:15:38 PST 2023,Wed Nov 15 15:16:09 PST 2023,,,2551,100% (1/1),100% (1/1),100% (1/1),GOOD,CUBE (ABCDEFGH),B,two,one,A,one,one,A,one,two,B,one,three,769.815,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,67,Approved,Tue Nov 14 19:06:49 PST 2023,Tue Nov 14 19:50:05 PST 2023,Wed Nov 15 19:50:05 PST 2023,Wed Nov 15 19:50:09 PST 2023,,,2596,100% (1/1),100% (1/1),100% (1/1),{},elephant,B,one,two,A,one,three,A,one,two,B,one,three,317.454,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,68,Approved,Tue Nov 14 14:46:49 PST 2023,Tue Nov 14 14:56:53 PST 2023,Wed Nov 15 14:56:53 PST 2023,Wed Nov 15 14:57:09 PST 2023,,,604,100% (1/1),100% (1/1),100% (1/1),{},a,B,one,one,A,one,one,A,two,three,B,three,two,394.79,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,69,Approved,Tue Nov 14 14:33:58 PST 2023,Tue Nov 14 15:33:26 PST 2023,Wed Nov 15 15:33:26 PST 2023,Wed Nov 15 15:34:10 PST 2023,,,3568,100% (2/2),100% (1/1),100% (1/1),{},vertical,B,none,one,C,one,one,A,one,two,A,one,three,61.459,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,70,Approved,Tue Nov 14 15:04:31 PST 2023,Tue Nov 14 15:11:11 PST 2023,Wed Nov 15 15:11:11 PST 2023,Wed Nov 15 15:12:09 PST 2023,,,400,100% (2/2),100% (1/1),100% (1/1),{},elephant,B,two,two,A,two,one,A,one,two,B,one,three,397.258,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,71,Approved,Tue Nov 14 14:33:49 PST 2023,Tue Nov 14 14:50:28 PST 2023,Wed Nov 15 14:50:28 PST 2023,Wed Nov 15 14:51:09 PST 2023,,,999,100% (2215/2215),100% (1/1),100% (1/1),{},elephant,B,one,two,A,one,one,A,one,two,B,one,three,767.85,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,72,Approved,Tue Nov 14 15:13:36 PST 2023,Tue Nov 14 15:31:12 PST 2023,Wed Nov 15 15:31:12 PST 2023,Wed Nov 15 15:32:09 PST 2023,,,1056,100% (5/5),100% (1/1),100% (1/1),{},elephant,B,one,two,A,two,three,A,one,two,B,one,three,1040.141,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,73,Approved,Tue Nov 14 15:47:48 PST 2023,Tue Nov 14 15:57:58 PST 2023,Wed Nov 15 15:57:58 PST 2023,Wed Nov 15 15:58:09 PST 2023,,,610,100% (592/592),100% (1/1),100% (1/1),{},b,none,two,two,A,one,one,A,one,two,B,one,three,145.845,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,74,Approved,Tue Nov 14 18:45:19 PST 2023,Tue Nov 14 19:34:41 PST 2023,Wed Nov 15 19:34:41 PST 2023,Wed Nov 15 19:35:09 PST 2023,,,2962,100% (12/12),100% (1/1),100% (1/1),nice,depth,A,two,one,B,one,two,A,one,two,B,one,three,669.142,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,75,Approved,Tue Nov 14 14:59:28 PST 2023,Tue Nov 14 15:50:50 PST 2023,Wed Nov 15 15:50:50 PST 2023,Wed Nov 15 15:51:09 PST 2023,,,3082,100% (1/1),100% (1/1),100% (1/1),good,elephant,B,none,one,B,one,one,A,one,two,B,one,three,374.709,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,76,Approved,Tue Nov 14 14:49:57 PST 2023,Tue Nov 14 15:16:23 PST 2023,Wed Nov 15 15:16:23 PST 2023,Wed Nov 15 15:17:09 PST 2023,,,1586,100% (3/3),100% (2/2),100% (2/2),good,depth,B,two,two,A,three,three,A,one,two,B,three,three,397.57,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,77,Approved,Tue Nov 14 17:57:28 PST 2023,Tue Nov 14 18:01:56 PST 2023,Wed Nov 15 18:01:56 PST 2023,Wed Nov 15 18:02:09 PST 2023,,,268,100% (1/1),100% (1/1),100% (1/1),{},elephant,A,two,two,B,one,one,A,one,two,B,one,three,248.447,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,78,Approved,Tue Nov 14 15:48:22 PST 2023,Tue Nov 14 16:07:31 PST 2023,Wed Nov 15 16:07:31 PST 2023,Wed Nov 15 16:08:09 PST 2023,,,1149,100% (7/7),100% (1/1),100% (1/1),{},elephant,B,one,two,A,one,one,A,one,two,B,one,three,903.586,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,79,Approved,Tue Nov 14 19:36:47 PST 2023,Tue Nov 14 19:52:55 PST 2023,Wed Nov 15 19:52:55 PST 2023,Wed Nov 15 19:53:09 PST 2023,,,968,100% (2/2),100% (1/1),100% (1/1),NONE,A,A,two,one,A,three,two,B,one,two,B,one,three,416.713,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,80,Approved,Tue Nov 14 15:05:32 PST 2023,Tue Nov 14 15:14:52 PST 2023,Wed Nov 15 15:14:52 PST 2023,Wed Nov 15 15:15:09 PST 2023,,,560,100% (1/1),100% (1/1),100% (1/1),{},cube,B,one,two,B,one,three,A,one,two,B,one,three,441.064,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,81,Approved,Tue Nov 14 14:43:22 PST 2023,Tue Nov 14 14:57:16 PST 2023,Wed Nov 15 14:57:16 PST 2023,Wed Nov 15 14:58:09 PST 2023,,,834,100% (1/1),100% (1/1),100% (1/1),NICE STUDY,ELEPHANT,B,two,two,A,one,one,A,one,two,B,one,one,278.321,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,82,Approved,Tue Nov 14 14:49:25 PST 2023,Tue Nov 14 15:12:10 PST 2023,Wed Nov 15 15:12:10 PST 2023,Wed Nov 15 15:13:09 PST 2023,,,1365,100% (3/3),100% (1/1),100% (1/1),{},elephant,B,two,two,A,one,one,A,one,two,B,one,three,1278.642,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,83,Approved,Tue Nov 14 16:18:51 PST 2023,Tue Nov 14 16:28:10 PST 2023,Wed Nov 15 16:28:10 PST 2023,Wed Nov 15 16:29:09 PST 2023,,,559,100% (3/3),100% (1/1),100% (1/1),{},elephant,A,two,two,A,one,one,B,one,two,B,one,three,510.613,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,84,Approved,Tue Nov 14 17:23:36 PST 2023,Tue Nov 14 18:00:57 PST 2023,Wed Nov 15 18:00:57 PST 2023,Wed Nov 15 18:01:09 PST 2023,,,2241,100% (1/1),100% (1/1),100% (1/1),very intersting for this work,x,B,two,two,A,one,one,A,one,one,B,one,three,250.37,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,85,Approved,Tue Nov 14 17:25:21 PST 2023,Tue Nov 14 17:57:07 PST 2023,Wed Nov 15 17:57:07 PST 2023,Wed Nov 15 17:57:09 PST 2023,,,1906,100% (1/1),100% (1/1),100% (1/1),{},z,B,two,three,C,three,three,A,one,two,B,two,three,769.214,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,86,Approved,Tue Nov 14 14:50:04 PST 2023,Tue Nov 14 15:04:17 PST 2023,Wed Nov 15 15:04:17 PST 2023,Wed Nov 15 15:05:09 PST 2023,,,853,100% (923/923),100% (1/1),100% (1/1),{},w,B,two,two,A,two,two,A,one,two,B,one,three,814.758,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,87,Approved,Tue Nov 14 14:33:08 PST 2023,Tue Nov 14 14:59:23 PST 2023,Wed Nov 15 14:59:23 PST 2023,Wed Nov 15 15:00:09 PST 2023,,,1575,100% (809/809),100% (1/1),100% (1/1),{},elephant,B,one,two,A,none,one,A,one,two,B,one,three,829.131,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,88,Approved,Tue Nov 14 16:05:24 PST 2023,Tue Nov 14 17:05:14 PST 2023,Wed Nov 15 17:05:14 PST 2023,Wed Nov 15 17:06:09 PST 2023,,,3590,100% (3/3),100% (1/1),100% (1/1),{},x,A,three,two,A,one,three,A,one,one,A,three,three,49.641,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,89,Approved,Tue Nov 14 18:33:21 PST 2023,Tue Nov 14 18:36:11 PST 2023,Wed Nov 15 18:36:11 PST 2023,Wed Nov 15 18:37:09 PST 2023,,,170,100% (1/1),100% (1/1),100% (1/1),GOOD,X,A,two,one,A,one,one,A,one,two,A,two,three,167.604,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,90,Approved,Tue Nov 14 19:39:54 PST 2023,Tue Nov 14 20:13:31 PST 2023,Wed Nov 15 20:13:31 PST 2023,Wed Nov 15 20:14:09 PST 2023,,,2017,100% (136/136),100% (1/1),100% (1/1),GOOD,O,B,two,one,A,one,one,A,one,two,B,one,three,245.592,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,91,Approved,Tue Nov 14 17:27:50 PST 2023,Tue Nov 14 18:11:57 PST 2023,Wed Nov 15 18:11:57 PST 2023,Wed Nov 15 18:12:09 PST 2023,,,2647,100% (1/1),100% (1/1),100% (1/1),{},IT,A,two,one,A,one,one,A,one,two,B,one,three,614.112,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,92,Approved,Tue Nov 14 19:38:34 PST 2023,Tue Nov 14 20:18:13 PST 2023,Wed Nov 15 20:18:13 PST 2023,Wed Nov 15 20:19:09 PST 2023,,,2379,100% (1/1),100% (1/1),100% (1/1),NONE,A,B,three,two,C,two,one,A,two,two,B,one,three,579.452,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,93,Approved,Tue Nov 14 15:11:26 PST 2023,Tue Nov 14 15:33:32 PST 2023,Wed Nov 15 15:33:32 PST 2023,Wed Nov 15 15:34:11 PST 2023,,,1326,100% (2/2),100% (2/2),100% (2/2),NICE,X,A,one,one,A,one,one,A,one,one,A,one,three,112.082,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,94,Approved,Tue Nov 14 19:48:00 PST 2023,Tue Nov 14 20:13:55 PST 2023,Wed Nov 15 20:13:55 PST 2023,Wed Nov 15 20:14:09 PST 2023,,,1555,100% (2/2),100% (1/1),100% (1/1),GOOD,0,B,one,one,A,one,one,A,one,two,B,one,three,450.589,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,95,Approved,Tue Nov 14 14:41:26 PST 2023,Tue Nov 14 14:44:53 PST 2023,Wed Nov 15 14:44:53 PST 2023,Wed Nov 15 14:45:09 PST 2023,,,207,100% (51/51),100% (1/1),100% (1/1),good,w,B,one,none,B,one,three,A,two,three,A,one,two,175.218,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,96,Approved,Tue Nov 14 14:59:59 PST 2023,Tue Nov 14 15:24:18 PST 2023,Wed Nov 15 15:24:18 PST 2023,Wed Nov 15 15:25:09 PST 2023,,,1459,100% (1/1),100% (1/1),100% (1/1),{},0,B,one,two,B,three,two,B,two,none,B,two,three,490.927,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,97,Approved,Tue Nov 14 15:37:06 PST 2023,Tue Nov 14 15:45:36 PST 2023,Wed Nov 15 15:45:36 PST 2023,Wed Nov 15 15:46:10 PST 2023,,,510,100% (11/11),100% (1/1),100% (1/1),{},"a,b,c",A,one,two,B,one,one,A,two,one,B,one,three,509.242,,
Qualify for a HIT about how to compromise,Answer questions correctly to qualify for a single HIT about when groups should compromise.,"compromise, bargain, graphs, charts",$3.00,Tue Nov 14 14:31:16 PST 2023,300,3600,86400,Tue Nov 21 14:31:16 PST 2023,,,98,Approved,Tue Nov 14 16:40:26 PST 2023,Tue Nov 14 16:44:28 PST 2023,Wed Nov 15 16:44:28 PST 2023,Wed Nov 15 16:45:09 PST 2023,,,242,100% (1/1),100% (1/1),100% (1/1),{},x,A,three,one,B,two,two,B,two,three,A,none,two,106.661,,
